1,1,,22,PAST,0.0,0.0,,,,18.37,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.45,,,0.01,,,0.11,0.11,2061.0,40.18,55.03,79.4,114.84,0.18,0.03,0.88,167.09,0.09,35.63,0.73,0.82,,,,,,,,,,,
1,1,,23,PAST,0.0,0.0,,,,21.46,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.42,,,43.63,,,3.93,0.0,2062.0,32.76,97.74,70.23,90.73,0.35,3.28,0.88,169.74,0.09,36.47,0.0,0.0,,,,,,,,,,,
1,1,,24,PAST,0.0,0.0,,,,17.69,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.5,,,0.01,,,0.18,0.18,2063.0,28.87,70.61,112.94,86.75,1.08,2.15,0.91,171.82,0.06,37.8,1.22,1.37,,,,,,,,,,,
1,1,,25,PAST,0.0,0.0,,,,19.38,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.41,,,45.5,,,0.0,0.0,2064.0,34.0,78.75,65.57,116.18,0.0,0.0,0.62,170.2,0.07,25.09,0.0,0.0,,,,,,,,,,,
1,1,,26,PAST,0.0,0.0,,,,34.19,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.41,,,45.5,,,0.0,0.0,2065.0,32.54,82.56,58.76,108.35,0.77,0.08,0.67,170.6,0.06,31.33,0.0,0.0,,,,,,,,,,,
1,1,,27,PAST,0.0,0.0,,,,44.35,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.45,,,0.03,,,0.35,0.35,2066.0,31.61,96.25,24.37,112.26,0.0,0.0,0.75,170.03,0.03,38.15,2.83,3.18,,,,,,,,,,,
1,1,,28,PAST,0.0,0.0,,,,100.37,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.41,,,44.16,,,0.0,0.0,2067.0,38.62,68.34,0.0,111.77,0.0,0.0,0.63,170.16,0.08,28.01,0.0,0.0,,,,,,,,,,,
1,1,,29,PAST,0.0,0.0,,,,72.48,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.45,,,0.01,,,0.08,0.08,2068.0,32.73,95.93,34.6,85.08,0.0,0.0,0.57,173.28,0.06,41.65,0.53,0.6,,,,,,,,,,,
1,1,,30,PAST,0.0,0.0,,,,94.76,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.5,,,0.05,,,0.64,0.63,2069.0,36.06,42.02,45.11,99.44,0.8,0.03,0.76,170.89,0.03,32.67,5.03,5.65,,,,,,,,,,,
1,1,,2,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,0.95,,,,,,,,,,,,,,,,,43.63,0.0,0.0,3.93,0.0,,,,,,,,,,,,,,2071.0,54.36,87.62,56.76,117.17,17.81,0.42,148.24,1.55,0.08,44.83
1,1,,3,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,0.87,,,,,,,,,,,,,,,,,0.01,1.22,1.37,0.18,0.18,,,,,,,,,,,,,,2072.0,36.67,61.73,147.6,79.43,27.48,3.79,160.49,1.91,0.1,59.95
1,1,,4,PAST,0.0,0.0,,,,6.61,,0.0,0.0,,,,,,,,3.06,,,,,,,,,,,,,,,,,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2073.0,43.06,83.99,95.93,96.23,6.0,0.07,158.12,1.93,0.07,32.68
1,1,,5,PAST,0.0,0.0,,,,18.42,,0.0,0.0,,,,,,,,4.03,,,,,,,,,,,,,,,,,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2074.0,42.25,145.54,24.09,90.49,6.55,0.66,161.98,2.01,0.08,41.19
1,1,,6,PAST,0.0,0.0,,,,9.1,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.03,2.64,2.97,0.36,0.36,,,,,,,,,,,,,,2075.0,40.32,103.25,61.25,96.3,2.98,0.13,164.16,2.15,0.05,51.24
1,1,,7,PAST,0.0,0.0,,,,24.48,,0.0,0.0,,,,,,,,0.29,,,,,,,,,,,,,,,,,44.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2076.0,53.77,38.2,85.65,105.83,0.04,0.08,165.42,2.1,0.06,35.42
1,1,,8,PAST,0.0,0.0,,,,16.42,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.01,0.53,0.6,0.08,0.08,,,,,,,,,,,,,,2077.0,28.86,186.04,41.48,65.53,0.06,0.09,172.39,2.21,0.05,48.36
1,1,,9,PAST,0.0,0.0,,,,104.93,,0.0,0.0,,,,,,,,3.71,,,,,,,,,,,,,,,,,0.04,4.15,4.66,0.56,0.55,,,,,,,,,,,,,,2078.0,40.41,98.27,15.03,61.39,0.0,0.12,171.68,2.27,0.06,38.37
1,1,,10,PAST,0.0,0.0,,,,106.32,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.02,1.71,1.92,0.24,0.24,,,,,,,,,,,,,,2079.0,32.93,91.95,0.0,95.99,0.0,0.29,169.46,2.34,0.05,32.44
